uid,ta_activitybasal,uid,0,maxtime,distance,mean_speed,energy,energy_to_dist,cor_ankle_left,rms_ankle_left,cor_hip_left,rms_hip_left,cor_knee_left,rms_knee_left,cor_ankle_right,rms_ankle_right,cor_hip_right,rms_hip_right,cor_knee_right,rms_knee_right,fit_stable,fit_cor,fit_rms,fit_energy,fit_corhip,fit_corknee,fit_corankle,fit_rmship,fit_rmsknee,fit_rmsankle,gas_activitybasal,hf_bl,deltas,vas_activitybasal,hamham_wf,vasvas_wf,kd,glu_activitybasal,kref,kbodyweight,hamhf_wl,gluglu_wf,tata_wl,ta_bl,solta_wf,sol_activitybasal,gasgas_wf,ham_activitybasal,ham_bl,solsol_wf,hfhf_wl,kp,hf_activitybasal,klean
param21val15,,param21val15,value,20.0,23.832,1.1916,5340.21,224.0772910372608,0.36789458007748,1.5116897742109334,0.8719402716203972,1.8998074869985524,0.9312135241462426,2.002483018240425,0.35906567869934514,1.5079865363829403,0.857593147457697,1.9835545165987756,0.9191785625941123,2.0429500465774217,1,71.78142940992124,-10.94847137900905,-22.40772910372608,86.47667095390472,92.51960433701775,36.34801293884126,-3.8833620035973277,-4.045433064817846,-3.0196763105938738,0.02,,,,,,,,,,,,,,,,,,,,,,,
param21val1,,param21val1,value,6.676,7.04752,1.055650089874176,2161.66,306.7263377755579,0.6746640372502712,1.193246205994191,0.9021581699697809,2.878455717738503,0.9731243715557033,1.455401283706506,0.6640905835291614,1.1944018588659875,0.9050648543830747,3.366275974513432,0.9635868594713305,1.592733082025425,-1000,84.71148126932204,-11.680514122844045,-30.67263377755579,90.36115121764279,96.83556155135169,66.93773103897162,-6.244731692251936,-3.048134365731931,-2.3876480648601786,0.0013333333333333333,,,,,,,,,,,,,,,,,,,,,,,
param21val11,,param21val11,value,20.0,26.7127,1.3356350000000001,6922.15,259.1332961475253,0.553944533712721,1.3551932231437207,0.8604928331936122,3.097252982155343,0.9589132963138595,1.6142574371370264,0.5630641290782321,1.3439587192083993,0.852091029822619,3.105441610139527,0.9534241839927131,1.5948003359855984,1,79.03216676856262,-12.110904307769614,-25.91332961475253,85.62919315081157,95.61687401532863,55.85043313954765,-6.20269459229487,-3.209057773122625,-2.69915194235212,0.014666666666666666,,,,,,,,,,,,,,,,,,,,,,,
param21val8,,param21val8,value,20.0,27.0587,1.352935,7109.22,262.73324291263066,0.566340997209062,1.3893777086420487,0.866667093956878,3.058788699856879,0.9654518907581964,1.5201877594295556,0.604703968858117,1.2771883821920114,0.8668067993753952,3.2258398534812356,0.9564850939579181,1.5407545952680086,1,80.44093073525944,-12.012136998869739,-26.273324291263066,86.67369466661366,96.09684923580572,58.552248303358944,-6.2846285533381145,-3.0609423546975645,-2.66656609083406,0.010666666666666666,,,,,,,,,,,,,,,,,,,,,,,
param21val22,,param21val22,value,20.0,22.5781,1.128905,7265.51,321.7945708451996,0.36523658344300364,1.859929091686545,0.8866436615691567,2.3359456984031794,0.9803840622399588,0.6695339142098911,0.3519371191421029,1.876326270432105,0.8826514487978357,2.3677127503386566,0.975091741529116,0.752837310896528,1,74.03241027868624,-9.862285035966904,-32.17945708451996,88.46475551834962,97.77379018845373,35.85868512925533,-4.703658448741836,-1.422371225106419,-3.73625536211865,0.244,,,,,,,,,,,,,,,,,,,,,,,
param21val29,,param21val29,value,20.0,23.1071,1.155355,8342.7,361.04487365355243,0.3305250205686907,1.994231275096936,0.9153001789023638,2.585121545797418,0.9893254446324334,0.5238801488344931,0.30892853762509764,2.0287223932631466,0.9096540190783547,2.580882200769611,0.9831663173543178,0.6378892847208876,1,73.94832530268764,-10.350726848482493,-36.10448736535524,91.24770989903593,98.62458809933756,31.972677909689416,-5.1660037465670285,-1.1617694335553805,-4.022953668360083,0.46799999999999997,,,,,,,,,,,,,,,,,,,,,,,
param21val4,,param21val4,value,19.012,25.1236,1.3214601304439302,7302.41,290.65938002515566,0.6166031909351405,1.323897264130344,0.8765615163470432,2.92777148671723,0.9680765655655051,1.5461143632999386,0.6176144606271164,1.2849173473798783,0.8818121764562996,3.295771674985167,0.9677042566043405,2.016299897391939,1,82.13953610892409,-12.394772033904497,-29.065938002515566,87.91868464016714,96.78904110849228,61.710882578112844,-6.223543161702397,-3.5624142606918774,-2.608814611510222,0.005333333333333333,,,,,,,,,,,,,,,,,,,,,,,
param21val19,,param21val19,value,20.0,23.8642,1.19321,6777.69,284.01077765020403,0.36708948184103185,1.73827736286906,0.8816338635213405,2.24326102224173,0.9793175349782344,0.7071111171298425,0.3432618343367771,1.7779703938910503,0.8677192405067045,2.2928127363444317,0.9636842046525222,0.9286623714236433,1,73.37843599727684,-9.688095003899758,-28.401077765020403,87.46765520140225,97.15008698153783,35.51756580889045,-4.536073758586162,-1.6357734885534858,-3.5162477567601105,0.14800000000000002,,,,,,,,,,,,,,,,,,,,,,,
param21val26,,param21val26,value,20.0,22.961,1.14805,7969.67,347.09594529854974,0.34103683984954203,1.9403793222924783,0.9057910326048798,2.5023412601500215,0.9877049535399185,0.5461529274731325,0.324679613155552,1.9819727983787954,0.899817378165496,2.5055757626968345,0.9796216238093024,0.6911718636525337,1,73.97752401874484,-10.167593934643795,-34.709594529854975,90.2804205385188,98.36632886746104,33.2858226502547,-5.007917022846856,-1.2373247911256662,-3.922352120671274,0.37200000000000005,,,,,,,,,,,,,,,,,,,,,,,
param21val25,,param21val25,value,20.0,22.8578,1.14289,7808.23,341.600241493057,0.3345741808686569,1.9489273664343671,0.9019434196416248,2.4662139397931866,0.9906026972366706,0.48058731110867065,0.3224634645010865,1.981829756732952,0.8942867913223324,2.4878894626046337,0.9822130199153603,0.6413625510239321,1,73.76805955809553,-10.00681038769774,-34.1600241493057,89.81151054819786,98.64078585760154,32.851882268487174,-4.95410340239782,-1.1219498621326027,-3.930757123167319,0.34,,,,,,,,,,,,,,,,,,,,,,,
param21val16,,param21val16,value,20.0,24.9257,1.2462849999999999,5818.22,233.42253176440383,0.426188750004341,1.4777912736400551,0.8785281443377054,1.9037345281950224,0.9477205822036362,1.4632454798760937,0.4424551273305699,1.4647788339835803,0.8686220569199922,2.0860154138948896,0.9547249091575022,1.4084746216474637,1,75.30399283256244,-9.804040151237105,-23.342253176440384,87.35751006288488,95.12227456805692,43.43219386674554,-3.989749942089912,-2.8717201015235574,-2.9425701076236352,0.052000000000000005,,,,,,,,,,,,,,,,,,,,,,,
param21val27,,param21val27,value,20.0,23.0178,1.15089,8109.45,352.312123660819,0.3334196267285147,1.9694870570637817,0.907365624628698,2.5040169496208073,0.9864058630294017,0.5788186379407179,0.3166992244793447,2.007552302156734,0.8995718000511639,2.550086487252781,0.9811135332000014,0.6657579337563454,1,73.74292786861874,-10.275719367791169,-35.2312123660819,90.3468712339931,98.37596981147016,32.50594256039297,-5.054103436873588,-1.2445765716970634,-3.9770393592205155,0.40399999999999997,,,,,,,,,,,,,,,,,,,,,,,
param15val14,,param15val14,value,12.568,13.6563,1.0865929344366645,4700.22,344.1796094110411,0.5094928100132743,1.4412582508191183,0.9225130110366805,2.542327055643687,0.8962577296212614,2.021583998134275,0.12747769510469134,1.6366581150976465,0.8349149606380895,2.9265304709344355,0.6068763794561317,3.223997291739464,-1000,64.95887643116882,-13.792355182368626,-34.41796094110411,87.8713985837385,75.15670545386965,31.84852525589828,-5.468857526578123,-5.245581289873739,-3.0779163659167645,,0.56,,,,,,,,,,,,,,,,,,,,,,
param15val2,,param15val2,value,4.641,3.43658,0.7404826546003017,1583.76,460.85352297924095,0.5518594679452625,1.5594479451897971,0.9634171488792223,2.4176912726521462,0.7446156181041131,3.1939809699175403,-0.1686256082344778,1.8647201819593249,0.43456620235070936,4.582978855688992,0.46214522052136636,4.26683363689124,-1000,49.7996341594366,-17.88565286229904,-46.085352297924096,69.89916756149658,60.33804193127398,19.161692985539236,-7.000670128341138,-7.46081460680878,-3.424168127149122,,0.08,,,,,,,,,,,,,,,,,,,,,,
param15val7,,param15val7,value,5.094,3.68644,0.7236827640361209,1660.87,450.53493343171186,0.5518594679452625,1.5594479451897971,0.9634171488792223,2.4176912726521462,0.7245703454916462,2.582332413261235,-0.1260402516613693,1.8429814760184537,0.48205105414680055,4.143384349994037,-0.2560899105597295,5.534604365481368,-1000,38.99613090403055,-18.080441822597038,-45.05349334317118,72.27341015130115,23.424021746595834,21.29096081419466,-6.561075622646182,-8.116936778742602,-3.402429421208251,,0.28,,,,,,,,,,,,,,,,,,,,,,
param15val28,,param15val28,value,20.0,24.0075,1.200375,5402.6,225.03800895553474,0.37829892529669684,1.5032178417893243,0.879581432507308,1.82410713372724,0.9375753056506727,1.8277173420898007,0.36856020328660255,1.5058568952731877,0.8528360243777218,2.0113696110738224,0.924718434019579,1.9132640141542812,1,72.35950541897635,-10.585532838107657,-22.503800895553475,86.62087284425148,93.11468698351258,37.34295642916497,-3.8354767448010625,-3.740981356244082,-3.009074737062512,,0.9466666666666668,,,,,,,,,,,,,,,,,,,,,,
param15val18,,param15val18,value,20.0,23.5842,1.1792099999999999,5649.64,239.55190339294953,0.3296066608028266,1.5450642243871684,0.8516559225021267,2.123491663752603,0.926755968704896,1.8865678761725697,0.33284906563394623,1.5344245924310869,0.843265258281474,2.1379889317154435,0.9161020804989045,1.985952230314479,1,70.0039159404029,-11.213489518773352,-23.95519033929495,84.74605903918004,92.14290246019003,33.12278632183864,-4.261480595468047,-3.8725201064870487,-3.0794888168182553,,0.6799999999999999,,,,,,,,,,,,,,,,,,,,,,
param15val0,,param15val0,value,4.585,3.40511,0.7426630316248637,1570.9,461.3360508177416,0.5518594679452625,1.5594479451897971,0.4837212560579423,3.334009419917454,-0.2624349284934301,6.065001291008486,-0.17669092922906243,1.8650892213144816,0.4251207978733669,4.7151569325220395,0.4344573050646216,4.358174733301184,-1000,24.267216153645013,-21.89687954325344,-46.13360508177416,45.442102696565456,8.601118828559576,18.758426935810004,-8.049166352439494,-10.42317602430967,-3.4245371665042788,,0.0,,,,,,,,,,,,,,,,,,,,,,
param15val9,,param15val9,value,7.712,7.221189999999999,0.9363576244813278,3460.63,479.232647250661,0.26951540737711555,1.9855695044989763,0.9634171488792223,2.4176912726521462,0.49566829984805866,4.251855983911798,-0.09100066319898366,1.8263875479641383,0.6935574916563596,7.381936518840568,0.24205268309634928,4.294650293078979,-1000,42.886839460968694,-22.158091120946608,-47.9232647250661,82.84873202677909,36.8860491472204,8.925737208906595,-9.799627791492714,-8.546506276990776,-3.8119570524631143,,0.36,,,,,,,,,,,,,,,,,,,,,,
param15val3,,param15val3,value,4.899,3.64528,0.7440865482751582,1827.28,501.27287890093487,0.5518594679452625,1.5594479451897971,0.9634171488792223,2.4176912726521462,0.7446156181041131,3.1939809699175403,-0.1621864010146173,1.861119614058417,0.4426098963758273,4.497634326774695,0.4790683045004215,4.210725836401374,-1000,50.32306724650383,-17.74059996499397,-50.127287890093484,70.30135226275249,61.18419613022673,19.48365334653226,-6.915325599426842,-7.404706806318915,-3.420567559248214,,0.12,,,,,,,,,,,,,,,,,,,,,,
param15val30,,param15val30,value,20.0,24.0075,1.200375,5402.6,225.03800895553474,0.37829892529669684,1.5032178417893243,0.879581432507308,1.82410713372724,0.9375753056506727,1.8277173420898007,0.36856020328660255,1.5058568952731877,0.8528360243777218,2.0113696110738224,0.924718434019579,1.9132640141542812,1,72.35950541897635,-10.585532838107657,-22.503800895553475,86.62087284425148,93.11468698351258,37.34295642916497,-3.8354767448010625,-3.740981356244082,-3.009074737062512,,1.0,,,,,,,,,,,,,,,,,,,,,,
param15val20,,param15val20,value,20.0,23.8025,1.1901249999999999,5464.04,229.5573994328327,0.3457551521993489,1.5445788232236273,0.8594249061473217,1.9547421215655196,0.9353666501112031,1.8719930846333057,0.3393979177577919,1.5369837998932343,0.8394436159488392,2.074668210617405,0.9240379378099294,1.9486482406846397,1,70.72376966624056,-10.931614280617733,-22.95573994328327,84.94342610480805,92.97022939605662,34.257653497857035,-4.029410332182924,-3.820641325317945,-3.0815626231168616,,0.7333333333333333,,,,,,,,,,,,,,,,,,,,,,
param15val21,,param15val21,value,20.0,23.8843,1.194215,5427.27,227.23169613511806,0.36717541082841587,1.5192129570990611,0.8619386766843345,1.9692293089035335,0.9395268651651986,1.829474679585522,0.3432699480220064,1.5339905247246186,0.8446454298246039,2.0490130454796165,0.926209234791052,1.9203143895601351,1,71.37942608859352,-10.821234905352487,-22.723169613511807,85.32920532544692,93.28680499781252,35.52226794252111,-4.01824235438315,-3.749789069145657,-3.0532034818236795,,0.76,,,,,,,,,,,,,,,,,,,,,,
param15val10,,param15val10,value,7.508,6.5527,0.8727623867874267,3036.81,463.44407648755475,0.069147358153132,1.885825812385131,0.6455323067491484,4.678908666863777,0.2931095214536209,3.4574686697642503,0.7831963397775328,2.0402896705451963,0.7306761611403444,4.185057650133611,0.6512689197981771,3.5460561649572817,-1000,52.88217678453259,-19.793606634649247,-46.34440764875548,68.81042339447464,47.218922062589904,42.61718489653324,-8.863966316997388,-7.0035248347215315,-3.926115482930327,,0.4,,,,,,,,,,,,,,,,,,,,,,
param15val6,,param15val6,value,6.3870000000000005,5.6257199999999985,0.8808078910286516,2716.25,482.82708702175023,0.2473491906709911,1.5986402933460635,0.5678472602428568,3.5307118337267305,0.4392007065318712,10.629511114631983,-0.1373894026796793,1.84879940876004,0.2707152273514267,4.8491965667824815,0.042473494270095995,4.150496281472946,-1000,23.83660793979271,-26.607355498720246,-48.28270870217502,41.92812437971418,24.08371004009836,5.497989399565589,-8.379908400509212,-14.780007396104928,-3.447439702106103,,0.24,,,,,,,,,,,,,,,,,,,,,,
param15val24,,param15val24,value,20.0,23.9624,1.1981199999999999,5398.54,225.29212432811406,0.3777183391764224,1.5073383424503028,0.8727569204446706,1.9055850759835813,0.9396749653982073,1.8087436973380533,0.3670599419615894,1.507120391426338,0.8539521540334477,1.9903035404223417,0.9256397004453046,1.9074129544375926,1,72.28003369099403,-10.62650400205821,-22.529212432811406,86.33545372390591,93.2657332921756,37.23891405690059,-3.895888616405923,-3.7161566517756457,-3.0144587338766407,,0.84,,,,,,,,,,,,,,,,,,,,,,
param15val12,,param15val12,value,5.363,4.61565,0.8606470259183292,1834.94,397.5474743535581,0.5518594679452625,1.5594479451897971,0.9634171488792223,2.4176912726521462,0.7446156181041131,3.1939809699175403,0.4260539848424296,2.749311844278207,0.6085687428229442,2.989312552856907,-0.0940563320266247,5.464224472879924,-1000,53.34097717612244,-18.373969057774524,-39.75474743535581,78.59929458510832,32.52796430387443,48.89567263938461,-5.407003825509053,-8.658205442797465,-4.308759789468004,,0.48,,,,,,,,,,,,,,,,,,,,,,
param15val23,,param15val23,value,20.0,23.9411,1.197055,5396.55,225.40944233974213,0.3737872859719964,1.5091452698852832,0.866750336903992,1.9357245070372775,0.935846929822044,1.841731622587969,0.3570863788116038,1.5221430696413933,0.849657804808546,1.9840002146637294,0.9275880681685409,1.9037359414049082,1,71.84528007477871,-10.69648062522056,-22.540944233974212,85.8204070856269,93.17174989952925,36.54368323918001,-3.919724721701007,-3.745467563992877,-3.0312883395266765,,0.8133333333333334,,,,,,,,,,,,,,,,,,,,,,
param15val17,,param15val17,value,20.0,23.857,1.19285,5882.52,246.574171102821,0.3544479674383352,1.5121796540415162,0.8536357388347319,2.2846630128379966,0.9270620344734984,1.821578021819395,0.34285183823042353,1.5198268293972315,0.8489774700280437,2.296803977882254,0.9180106000607346,1.8896072387476315,1,70.7497608177628,-11.324658734726025,-24.6574171102821,85.13066044313877,92.25363172671166,34.86499028343793,-4.5814669907202505,-3.7111852605670266,-3.0320064834387477,,0.6533333333333333,,,,,,,,,,,,,,,,,,,,,,
param15val13,,param15val13,value,7.089,6.1681300000000014,0.8700987445337849,2687.36,435.6847213012695,0.4073079908048104,1.4719144298373268,0.8515141756407684,2.8826647449596132,0.5066276487815051,3.7212755097056722,0.03231056785291729,1.741931261891921,0.5816234054017438,3.4298963425756654,0.753605042163395,3.089173901370885,-1000,52.216480510752326,-16.336856190341084,-43.56847213012695,71.65687905212562,63.01163454724501,21.980927932886384,-6.312561087535279,-6.810449411076558,-3.2138456917292477,,0.52,,,,,,,,,,,,,,,,,,,,,,
param15val5,,param15val5,value,6.206,5.52556,0.890357718337093,2585.52,467.919993629605,-0.13661979262441065,2.048357745790835,0.6460971524629969,4.165405552164238,0.01784418529030796,4.733732511571299,0.3680688911371533,1.7000871476521318,0.9312009027430094,4.15196922355839,0.801464188291642,2.5550214874924277,-1000,43.80092545501165,-19.35457366822932,-46.7919993629605,78.86490276030031,40.965418679097496,11.572454925637132,-8.317374775722627,-7.288753999063727,-3.748444893442967,,0.2,,,,,,,,,,,,,,,,,,,,,,
param15val15,,param15val15,value,20.0,23.8982,1.19491,6460.06,270.31575599835975,0.42455713562951924,1.477478583973034,0.9096844421935019,2.513809494181976,0.9521606279429738,1.5756235407140156,0.26686719555401406,1.5204756359151288,0.8015753792356202,2.7880730127058966,0.7897749723232489,2.5526493127657175,1,69.07699588131463,-12.42810958025577,-27.031575599835975,85.56299107145611,87.09678001331113,34.57121655917666,-5.301882506887873,-4.128272853479733,-2.997954219888163,,0.6,,,,,,,,,,,,,,,,,,,,,,
param15val1,,param15val1,value,4.783,3.56799,0.7459732385532092,1751.75,490.9626988864879,0.5518594679452625,1.5594479451897971,0.9634171488792223,2.4176912726521462,0.7446156181041131,3.1939809699175403,-0.17276091780757488,1.8625700829331198,0.4292342394376848,4.658795963576746,0.44893184996794155,4.306528468836337,-1000,49.42162344211082,-17.999014703105686,-49.09626988864879,69.63256941584535,59.67737340360273,18.954927506884385,-7.076487236228893,-7.500509438753877,-3.422018028122917,,0.04,,,,,,,,,,,,,,,,,,,,,,
param15val11,,param15val11,value,5.7010000000000005,4.58367,0.8040115769163303,1835.34,400.4084063643325,0.5518594679452625,1.5594479451897971,0.8155177243754025,3.1479801030959473,0.8014433418546895,3.0494103658910103,0.14706001812015834,1.6049095949235423,0.8960411509214277,3.7958998571830467,0.917689841286409,1.5630866724691224,-1000,68.82685907505582,-14.720734538752467,-40.04084063643325,85.5779437648415,85.95665915705493,34.94597430327104,-6.943879960278994,-4.612497038360132,-3.1643575401133397,,0.44,,,,,,,,,,,,,,,,,,,,,,
param15val8,,param15val8,value,6.102,4.7244199999999985,0.774241232382825,2614.22,553.3419975362057,0.5518594679452625,1.5594479451897971,0.9634171488792223,2.4176912726521462,0.7953353197457856,2.3957987584746125,0.11493333430512032,1.6858579360827837,-0.753262047660934,8.801921284366804,-0.3553741027580174,5.744049535987609,-1000,21.948485340940653,-22.604766732753756,-55.33419975362057,10.507755060914414,21.998060849388413,33.33964011251914,-11.21961255701895,-8.139848294462222,-3.245305881272581,,0.32,,,,,,,,,,,,,,,,,,,,,,
param15val22,,param15val22,value,20.0,23.927,1.19635,5406.18,225.94474861035653,0.37086499616815005,1.5122714905171315,0.8700956555175304,1.864180658870209,0.9412055152401396,1.8488520114753582,0.3561078652278499,1.5236351834515458,0.8465825947212563,2.0119297792730837,0.9294157764655732,1.8997335921956608,1,71.90454005567499,-10.66060271578299,-22.594474861035653,85.83391251193933,93.53106458528563,36.3486430698,-3.876110438143293,-3.7485856036710192,-3.035906673968677,,0.7866666666666666,,,,,,,,,,,,,,,,,,,,,,
